title,park,date,phone,rating,cc,location.latitude,location.longitude,location.human_address2,datayear,day,park_address,address,city,state,zip,community,geocode_address,lat,long,osm_type,display_name,class,type,communitiy,community_match
ET,Portage Park,2014-07-31T03:00:00Z,(773) 685-7235,PG,,41.95508957,-87.76216125,"{""address"": ""4100 N Long Ave Chicago, IL 60641"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60641""}",2014,Thu,,"4100 N Long Ave Chicago, IL 60641",Chicago,IL,60641.0,PORTAGE PARK,"4100 N Long Ave Chicago, IL 60641",41.9553197,-87.76369722581602,way,"Portage Park Fieldhouse, 4100, North Long Avenue, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",leisure,sports_centre,PORTAGE PARK,Yes
The Nut Job,Russell Square Park,2014-07-29T03:00:00Z,(312) 747-6651,PG,No,41.74466705,-87.54989624,"{""address"": ""3045 E. 83rd St. Chicago IL 60617"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60617""}",2014,Tue,,3045 E. 83rd St. Chicago IL 60617,Chicago,IL,60617.0,SOUTH CHICAGO,3045 E. 83rd St. Chicago IL 60617,41.7443631,-87.54989819394903,way,"Russell Square Park Fieldhouse, 3045, East 83rd Street, The Bush, South Chicago, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",leisure,sports_centre,SOUTH CHICAGO,Yes
"It's a Mad, Mad, Mad, Mad World",Sherman Park,2014-06-25T03:00:00Z,(312) 747-6672,,,41.79926682,-87.65863037,"{""address"": ""1301 W. 52nd St. Chicago IL 60609"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60609""}",2014,Wed,,1301 W. 52nd St. Chicago IL 60609,Chicago,IL,60609.0,NEW CITY,1301 W. 52nd St. Chicago IL 60609,41.7984192,-87.65742031740528,way,"Sherman Park Fieldhouse, 1301, West 52nd Street, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",leisure,sports_centre,NEW CITY,Yes
The Lego Movie,West Lawn Park,2014-08-06T03:00:00Z,(773) 284-2803,PG,No,41.77493286,-87.72831726,"{""address"": ""4233 W. 65th St. Chicago IL 60629"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60629""}",2014,Wed,,4233 W. 65th St. Chicago IL 60629,Chicago,IL,60629.0,WEST LAWN,4233 W. 65th St. Chicago IL 60629,41.77486903606575,-87.72854091606648,way,"4233, West 65th Street, West Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States",place,house,WEST LAWN,Yes
To Kill a Mockingbird,Wilson Frank J. Park,2014-06-28T03:00:00Z,(773) 685-6454,NR,,41.9646492,-87.75836182,"{""address"": ""4630 N. Milwaukee Ave. Chicago IL 60630"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60630""}",2014,Sat,,4630 N. Milwaukee Ave. Chicago IL 60630,Chicago,IL,60630.0,PORTAGE PARK,4630 N. Milwaukee Ave. Chicago IL 60630,41.9644593,-87.75857956434638,way,"Wilson Park Fieldhouse, 4630-4636, North Milwaukee Avenue, Grayland, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",leisure,sports_centre,PORTAGE PARK,Yes
The Lego Movie,Wolfe Playground Park,2014-06-17T03:00:00Z,(312) 747-7005,PG,No,41.69897461,-87.54348755,"{""address"": ""3325 E. 108th St. Chicago IL 60617"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60617""}",2014,Tue,,3325 E. 108th St. Chicago IL 60617,Chicago,IL,60617.0,EAST SIDE,3325 E. 108th St. Chicago IL 60617,41.6989681,-87.54317015682872,way,"3325, East 108th Street, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",building,public,EAST SIDE,Yes
42,Ada Park,2014-08-03T03:08:00Z,(312) 747-6002,PG-13,Yes,41.68910599,-87.65565491,"{""address"": ""11250 S Ada St Chicago, IL 60643"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60643""}",2014,Sun,,"11250 S Ada St Chicago, IL 60643",Chicago,IL,60643.0,MORGAN PARK,"11250 S Ada St Chicago, IL 60643",41.6882676,-87.65597842638662,way,"11250, South Ada Street, Morgan Park, Chicago, Lake Township, Cook County, Illinois, 60643, United States",building,yes,MORGAN PARK,Yes
Drumline,Altgeld Park,2014-07-26T03:29:00Z,(312) 746-5001,PG-13,Yes,41.87475204,-87.69367981,"{""address"": ""515 S. Washtenaw Ave. Chicago IL 60612"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60612""}",2014,Sat,,515 S. Washtenaw Ave. Chicago IL 60612,Chicago,IL,60612.0,EAST GARFIELD PARK,515 S. Washtenaw Ave. Chicago IL 60612,41.8743665,-87.69329646245762,way,"Altgeld Park Fieldhouse, 515, South Washtenaw Avenue, East Garfield Park, Chicago, Cook County, Illinois, 60612, United States",leisure,sports_centre,EAST GARFIELD PARK,Yes
Ride Along,Amundsen Park,2014-07-23T03:10:00Z,(312) 746-5003,PG-13,Yes,41.91294479,-87.780159,"{""address"": ""6200 W Bloomingdale Ave Chicago, IL 60639"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60639""}",2014,Wed,,"6200 W Bloomingdale Ave Chicago, IL 60639",Chicago,IL,60639.0,AUSTIN,"6200 W Bloomingdale Ave Chicago, IL 60639",41.91344555,-87.78023911469502,way,"Amundsen Park Fieldhouse, 6200, West Bloomingdale Avenue, Beat 2513, Austin, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States",leisure,sports_centre,AUSTIN,Yes
Singin' in the Rain,Armour Square Park,2014-07-18T03:13:00Z,(312) 747-6012,NR,Yes,41.83438492,-87.63520813,"{""address"": ""3309 S Shields Ave Chicago, IL 60616"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60616""}",2014,Fri,,"3309 S Shields Ave Chicago, IL 60616",Chicago,IL,60616.0,ARMOUR SQUARE,"3309 S Shields Ave Chicago, IL 60616",41.8342438,-87.63503762572628,way,"Armour Square Park Field House, 3309, South Shields Avenue, South Branch Addition, Chinatown, Armour Square, Chicago, Cook County, Illinois, 60616, United States",leisure,sports_centre,ARMOUR SQUARE,Yes
Willy Wonka & the Chocolate Factory,Armour Square Park,2014-06-29T03:38:00Z,(312) 747-6012,G,Yes,41.83438492,-87.63520813,"{""address"": ""3309 S Shields Ave Chicago, IL 60616"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60616""}",2014,Sun,,"3309 S Shields Ave Chicago, IL 60616",Chicago,IL,60616.0,ARMOUR SQUARE,"3309 S Shields Ave Chicago, IL 60616",41.8342438,-87.63503762572628,way,"Armour Square Park Field House, 3309, South Shields Avenue, South Branch Addition, Chinatown, Armour Square, Chicago, Cook County, Illinois, 60616, United States",leisure,sports_centre,ARMOUR SQUARE,Yes
Back to the Future,Arrigo Park,2014-08-22T02:56:00Z,(312) 746-5369 ,PG,Yes,41.87156296,-87.66168976,"{""address"": ""801 S Loomis St Chicago, IL 60607"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60607""}",2014,Fri,,"801 S Loomis St Chicago, IL 60607",Chicago,IL,60607.0,NEAR WEST SIDE,"801 S Loomis St Chicago, IL 60607",41.871131,-87.661585,way,"801, South Loomis Street, University Village/Little Italy, Near West Side, Chicago, Cook County, Illinois, 60607, United States",place,house,NEAR WEST SIDE,Yes
Man of Steel,Augusta Park,2014-08-08T03:28:00Z,(312) 742-7544,PG-13,Yes,41.89883423,-87.73683929,"{""address"": ""4433 W Augusta Blvd Chicago, IL 60651"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60651""}",2014,Fri,,"4433 W Augusta Blvd Chicago, IL 60651",Chicago,IL,60651.0,HUMBOLDT PARK,"4433 W Augusta Blvd Chicago, IL 60651",41.89874908584877,-87.73772278021076,way,"4433, West Augusta Boulevard, Humboldt Park, Chicago, Cook County, Illinois, 60651, United States",place,house,HUMBOLDT PARK,Yes
42,Burnside Park,2014-08-28T03:08:00Z,(312) 747-6015 ,PG-13,Yes,41.72403336,-87.59728241,"{""address"": ""9400 S. Greenwood Ave. Chicago IL 60619"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60619""}",2014,Thu,,9400 S. Greenwood Ave. Chicago IL 60619,Chicago,IL,60619.0,BURNSIDE,9400 S. Greenwood Ave. Chicago IL 60619,41.7539895,-87.5979741,way,"South Greenwood Avenue, Italian Bowery, Greater Grand Crossing, Chatham, Chicago, Hyde Park Township, Cook County, Illinois, 60619, United States",highway,tertiary,BURNSIDE,Yes
The Help,Austin Town Hall Park,2014-07-28T03:56:00Z,(773) 287-7658,PG-13,Yes,41.88805771,-87.76578522,"{""address"": ""5610 W Lake St Chicago, IL 60644"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60644""}",2014,Mon,,"5610 W Lake St Chicago, IL 60644",Chicago,IL,60644.0,AUSTIN,"5610 W Lake St Chicago, IL 60644",41.88847085,-87.7658057062049,way,"Austin Town Hall, 5610, West Lake Street, Austin, Chicago, Cook County, Illinois, 60644, United States",leisure,sports_centre,AUSTIN,Yes
42,Avalon Park,2014-07-26T03:38:00Z,(312) 747-6015,PG-13,Yes,41.7440567,-87.59574127,"{""address"": ""1215 E 83rd St Chicago, IL 60619"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60619""}",2014,Sat,,"1215 E 83rd St Chicago, IL 60619",Chicago,IL,60619.0,AVALON PARK,"1215 E 83rd St Chicago, IL 60619",41.74362195,-87.59427431655169,way,"Avalon Park Field House, 1215, East 83rd Street, Pierces Park, Avalon Park, Chicago, Hyde Park Township, Cook County, Illinois, 60619, United States",building,public,AVALON PARK,Yes
Rudy,Avondale Park,2014-07-13T03:26:00Z,(773) 478-1410,PG,Yes,41.94095993,-87.71347809,"{""address"": ""3516 W School St Chicago, IL 60618"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60618""}",2014,Sun,,"3516 W School St Chicago, IL 60618",Chicago,IL,60618.0,AVONDALE,"3516 W School St Chicago, IL 60618",41.9412692,-87.71526209789735,way,"Avondale Park Fieldhouse, 3516, West School Street, Avondale, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",leisure,sports_centre,AVONDALE,Yes
Star Trek: Into Darkness,"Bartelme, Mary Park",2014-07-25T03:09:00Z,(312) 746-5494 ,PG-13,Yes,41.88024521,-87.65080261,"{""address"": ""115 S Sangamon St Chicago, IL 60607"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60607""}",2014,Fri,,"115 S Sangamon St Chicago, IL 60607",Chicago,IL,60607.0,NEAR WEST SIDE,"115 S Sangamon St Chicago, IL 60607",41.8801625970085,-87.65070354636248,way,"115, South Sangamon Street, Greektown, Near West Side, Chicago, Cook County, Illinois, 60607, United States",place,house,NEAR WEST SIDE,Yes
Dirty Dancing,"Bartelme, Mary Park",2014-06-26T03:37:00Z,(312) 746-5494 ,PG-13,Yes,41.88024521,-87.65080261,"{""address"": ""115 S Sangamon St Chicago, IL 60607"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60607""}",2014,Thu,,"115 S Sangamon St Chicago, IL 60607",Chicago,IL,60607.0,NEAR WEST SIDE,"115 S Sangamon St Chicago, IL 60607",41.8801625970085,-87.65070354636248,way,"115, South Sangamon Street, Greektown, Near West Side, Chicago, Cook County, Illinois, 60607, United States",place,house,NEAR WEST SIDE,Yes
The Smurfs 2,Bell Park,2014-06-20T03:45:00Z,(312) 746-5008,PG,Yes,41.93524551,-87.79602051,"{""address"": ""3020 N Oak Park Ave Chicago, IL 60634"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60634""}",2014,Fri,,"3020 N Oak Park Ave Chicago, IL 60634",Chicago,IL,60634.0,MONTCLARE,"3020 N Oak Park Ave Chicago, IL 60634",41.93496945110849,-87.79570468274466,way,"3020, North Oak Park Avenue, Beat 2511, Montclare, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States",place,house,MONTCLARE,Yes
The Bachelor and the Bobby Soxer,Lincoln Park,2014-07-29T03:05:00Z,(312) 742-7726 ,NR,Yes,41.928495,-87.636008,"{""address"": ""2045 N Lincoln Park West Chicago IL 60614"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60614""}",2014,Tue,,2045 N Lincoln Park West Chicago IL 60614,Chicago,IL,60614.0,LINCOLN PARK,2045 N Lincoln Park West Chicago IL 60614,41.9196663,-87.63585178000523,way,"Lincoln Park Cultural Center, 2045, North Lincoln Park West, Mid-North District, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States",amenity,community_centre,LINCOLN PARK,Yes
Strangers on a Train,Lincoln Park,2014-06-17T03:41:00Z,(312) 742-7726 ,PG,Yes,41.928495,-87.636008,"{""address"": ""2045 N Lincoln Park West Chicago IL 60614"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60614""}",2014,Tue,,2045 N Lincoln Park West Chicago IL 60614,Chicago,IL,60614.0,LINCOLN PARK,2045 N Lincoln Park West Chicago IL 60614,41.9196663,-87.63585178000523,way,"Lincoln Park Cultural Center, 2045, North Lincoln Park West, Mid-North District, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States",amenity,community_centre,LINCOLN PARK,Yes
The Thin Man,Berger Park Cultural Center,2014-08-18T02:33:00Z,(773) 761-0376,NR,No,41.99475861,-87.65554047,"{""address"": ""6205 N Sheridan Rd Chicago, IL 60660"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60660""}",2014,Mon,,"6205 N Sheridan Rd Chicago, IL 60660",Chicago,IL,60660.0,EDGEWATER,"6205 N Sheridan Rd Chicago, IL 60660",41.9948625,-87.6551174100289,way,"6205, North Sheridan Road, Edgewater, Chicago, Lake View Township, Cook County, Illinois, 60660, United States",building,yes,EDGEWATER,Yes
Fireproof ,Beverly Park,2014-07-17T03:32:00Z,(312) 747-6024,PG,Yes,41.70822525,-87.68319702,"{""address"": ""2460 W 102nd St Chicago, IL 60655"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60655""}",2014,Thu,,"2460 W 102nd St Chicago, IL 60655",Chicago,IL,60655.0,BEVERLY,"2460 W 102nd St Chicago, IL 60655",41.708281,-87.68348520408163,way,"2460, West 102nd Street, Beverly, Chicago, Lake Township, Cook County, Illinois, 60655, United States",place,house,BEVERLY,Yes
Instructions Not Included,Blackhawk Park,2014-08-20T03:40:00Z,(312) 746-5014,PG-13,Yes,41.92288589,-87.75176239,"{""address"": ""2318 N Lavergne Ave Chicago, IL 60639"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60639""}",2014,Wed,,"2318 N Lavergne Ave Chicago, IL 60639",Chicago,IL,60639.0,BELMONT CRAGIN,"2318 N Lavergne Ave Chicago, IL 60639",41.92287925,-87.75187263489786,way,"Blackhawk Park Fieldhouse, 2318, North Lavergne Avenue, Belmont Park, Beat 2521, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",leisure,sports_centre,BELMONT CRAGIN,Yes
Mandela: Long Walk to Freedom,Brainerd Park,2014-07-13T03:56:00Z,(312) 747-6027,PG-13,Yes,41.72680283,-87.65419769,"{""address"": ""1246 W 92nd St Chicago, IL 60620"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60620""}",2014,Sun,,"1246 W 92nd St Chicago, IL 60620",Chicago,IL,60620.0,WASHINGTON HEIGHTS,"1246 W 92nd St Chicago, IL 60620",41.72715495,-87.65490771885257,way,"Brainerd Park Fieldhouse, 1246, West 92nd Street, Washington Heights, Chicago, Lake Township, Cook County, Illinois, 60620, United States",leisure,sports_centre,WASHINGTON HEIGHTS,Yes
Justin Bieber: Never Say Never,Brands Park,2014-07-31T03:15:00Z,(773) 478-2414,G,Yes,41.94041824,-87.6997757,"{""address"": ""3259 N Elston Ave Chicago, IL 60618"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60618""}",2014,Thu,,"3259 N Elston Ave Chicago, IL 60618",Chicago,IL,60618.0,AVONDALE,"3259 N Elston Ave Chicago, IL 60618",41.94044954545455,-87.69969736363636,way,"3259, North Elston Avenue, Avondale, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",place,house,AVONDALE,Yes
The Smurfs 2 ,Brooks Park,2014-07-19T03:15:00Z,(773) 631-4401,PG,Yes,42.01028061,-87.8066864,"{""address"": ""7100 N Harlem Ave Chicago, IL 60631"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60631""}",2014,Sat,,"7100 N Harlem Ave Chicago, IL 60631",Chicago,IL,60631.0,EDISON PARK,"7100 N Harlem Ave Chicago, IL 60631",42.00985755,-87.80722606925839,way,"Brooks Park Fieldhouse, 7100, North Harlem Avenue, Edison Park, Chicago, Jefferson Township, Cook County, Illinois, 60631, United States",leisure,sports_centre,EDISON PARK,Yes
Beasts of the Southern Wild,Buttercup Playlot Park,2014-06-25T03:34:00Z,(312) 742-7522 ,PG-13,Yes,41.97158432,-87.65485382,"{""address"": ""4901 N Sheridan Rd Chicago, IL 60640"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60640""}",2014,Wed,,"4901 N Sheridan Rd Chicago, IL 60640",Chicago,IL,60640.0,UPTOWN,"4901 N Sheridan Rd Chicago, IL 60640",41.971705,-87.654777,way,"4901, North Sheridan Road, Uptown Retail, Uptown, Chicago, Lake View Township, Cook County, Illinois, 60640, United States",place,house,UPTOWN,Yes
The Muppet Movie,Calumet Park,2014-08-19T02:38:00Z,(312) 747-6039,G,Yes,41.71755765,-87.53148079,"{""address"": ""9801 S Avenue G Chicago, IL 60617"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60617""}",2014,Tue,,"9801 S Avenue G Chicago, IL 60617",Chicago,IL,60617.0,EAST SIDE,"9801 S Avenue G Chicago, IL 60617",41.71758375,-87.5301963176882,way,"Calumet Park Field House, 9801, South Avenue G, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",leisure,sports_centre,EAST SIDE,Yes
Jumanji,Calumet Park,2014-08-04T02:45:00Z,(312) 747-6039,PG,Yes,41.71755765,-87.53148079,"{""address"": ""9801 S Avenue G Chicago, IL 60617"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60617""}",2014,Mon,,"9801 S Avenue G Chicago, IL 60617",Chicago,IL,60617.0,EAST SIDE,"9801 S Avenue G Chicago, IL 60617",41.71758375,-87.5301963176882,way,"Calumet Park Field House, 9801, South Avenue G, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",leisure,sports_centre,EAST SIDE,Yes
Buck and the Preacher,Calumet Park,2014-07-22T03:12:00Z,(312) 747-6039,PG,Yes,41.71755765,-87.53148079,"{""address"": ""9801 S Avenue G Chicago, IL 60617"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60617""}",2014,Tue,,"9801 S Avenue G Chicago, IL 60617",Chicago,IL,60617.0,EAST SIDE,"9801 S Avenue G Chicago, IL 60617",41.71758375,-87.5301963176882,way,"Calumet Park Field House, 9801, South Avenue G, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",leisure,sports_centre,EAST SIDE,Yes
Latino Film Festival Selection,Calumet Park,2014-07-17T03:00:00Z,(312) 747-6039,NR,No,41.71755765,-87.53148079,"{""address"": ""9801 S Avenue G Chicago, IL 60617"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60617""}",2014,Thu,,"9801 S Avenue G Chicago, IL 60617",Chicago,IL,60617.0,EAST SIDE,"9801 S Avenue G Chicago, IL 60617",41.71758375,-87.5301963176882,way,"Calumet Park Field House, 9801, South Avenue G, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",leisure,sports_centre,EAST SIDE,Yes
Ghostbusters,Chase Park,2014-06-21T03:47:00Z,(312) 742-7518,PG,Yes,41.96714783,-87.66930389,"{""address"": ""4701 N. Ashland Ave. Chicago IL 60640"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60640""}",2014,Sat,,4701 N. Ashland Ave. Chicago IL 60640,Chicago,IL,60640.0,UPTOWN,4701 N. Ashland Ave. Chicago IL 60640,41.967178,-87.66929,way,"4701, North Ashland Avenue, Ravenswood Place, Uptown, Chicago, Lake View Township, Cook County, Illinois, 60640, United States",place,house,UPTOWN,Yes
The Princess Bride,Lincoln Park,2014-08-21T02:37:00Z,(312) 742-7726 ,PG,Yes,41.928495,-87.636008,"{""address"": ""2045 N Lincoln Park West Chicago IL 60614"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60614""}",2014,Thu,,2045 N Lincoln Park West Chicago IL 60614,Chicago,IL,60614.0,LINCOLN PARK,2045 N Lincoln Park West Chicago IL 60614,41.9196663,-87.63585178000523,way,"Lincoln Park Cultural Center, 2045, North Lincoln Park West, Mid-North District, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States",amenity,community_centre,LINCOLN PARK,Yes
Ferris Bueller's Day Off ,Lincoln Park,2014-07-10T03:13:00Z,(312) 742-7726 ,PG-13,Yes,41.928495,-87.636008,"{""address"": ""2045 N Lincoln Park West Chicago IL 60614"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60614""}",2014,Thu,,2045 N Lincoln Park West Chicago IL 60614,Chicago,IL,60614.0,LINCOLN PARK,2045 N Lincoln Park West Chicago IL 60614,41.9196663,-87.63585178000523,way,"Lincoln Park Cultural Center, 2045, North Lincoln Park West, Mid-North District, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States",amenity,community_centre,LINCOLN PARK,Yes
Ghostbusters,Lincoln Park,2014-06-19T03:47:00Z,(312) 742-7726 ,PG,Yes,41.928495,-87.636008,"{""address"": ""2045 N Lincoln Park West Chicago IL 60614"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60614""}",2014,Thu,,2045 N Lincoln Park West Chicago IL 60614,Chicago,IL,60614.0,LINCOLN PARK,2045 N Lincoln Park West Chicago IL 60614,41.9196663,-87.63585178000523,way,"Lincoln Park Cultural Center, 2045, North Lincoln Park West, Mid-North District, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States",amenity,community_centre,LINCOLN PARK,Yes
Despicable Me 2,Chippewa Park,2014-08-13T02:38:00Z,(773) 761-0380 ,PG,Yes,42.00387573,-87.7046051,"{""address"": ""6748 N Sacramento Ave Chicago, IL 60645"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60645""}",2014,Wed,,"6748 N Sacramento Ave Chicago, IL 60645",Chicago,IL,60645.0,WEST RIDGE,"6748 N Sacramento Ave Chicago, IL 60645",42.0035942857978,-87.70471434648694,way,"6748, North Sacramento Avenue, West Ridge, Chicago, Rogers Park Township, Cook County, Illinois, 60645, United States",place,house,WEST RIDGE,Yes
